Address,Postal_Code,County,Price_euro,Not_Full_Market_Price,VAT_Exclusive,Description_of_Property,Property_Size_Description,Day,Month,Year,DoS_yyyymmdd,Income_Indices,Income_Per_Person_euro,num_Postal_Code,num_County
"7 Fonthill Abbey, Rathfarnham",,Dublin,437000.0,No,No,Second-Hand Dwelling house /Apartment,,25,6,2010,2010-06-25,114.6838254,29224.81553,-1,5
"CHURCH STREET, CLARA, CO. OFFALY",,Offaly,45000.0,No,No,Second-Hand Dwelling house /Apartment,,20,2,2017,2017-02-20,76.51711325,22654.29745,-1,18
"UPPER FAIRHILL RD, CLADDAGH, GALWAY",,Galway,360000.0,No,No,Second-Hand Dwelling house /Apartment,,28,11,2014,2014-11-28,91.09733125,23859.69176,-1,6
"2 The Drive, Broadale, Maryborough Hill  Douglas",,Cork,305000.0,No,No,Second-Hand Dwelling house /Apartment,,1,11,2010,2010-11-01,100.639342,25645.86763,-1,3
"6 EGLINTON PARK, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,1700000.0,No,No,Second-Hand Dwelling house /Apartment,,28,2,2018,2018-02-28,122.3417314,37406.12892,15,5
"101 KINGSGROVE, ATHY, KILDARE",,Kildare,158000.0,No,No,Second-Hand Dwelling house /Apartment,,24,10,2018,2018-10-24,113.8570586,34811.93017,-1,8
"49 Waverley Meadow, Rathnew",,Wicklow,280908.03,No,Yes,New Dwelling house /Apartment,,23,8,2021,2021-08-23,103.0220033,34507.44349,-1,25
"19 CROMWELLSFORT GROVE, WEXFORD",,Wexford,107750.0,No,No,Second-Hand Dwelling house /Apartment,,7,5,2015,2015-05-07,90.34716947,24560.19229,-1,24
"8 GLEN VIEW, CASTLEPOLLARD, CO WESTMEATH",,Westmeath,82000.0,No,No,Second-Hand Dwelling house /Apartment,,14,7,2014,2014-07-14,87.02341381,22792.67461,-1,23
"48 PALACE FIELDS, TUAM, GALWAY",,Galway,298000.0,No,No,Second-Hand Dwelling house /Apartment,,7,7,2021,2021-07-07,88.85740352,29578.80337,-1,6
"NANTUCKET HEIGHTS, KILLARNEY RD, KENMARE",,Kerry,278000.0,No,No,Second-Hand Dwelling house /Apartment,,15,11,2018,2018-11-15,83.74417175,25604.87945,-1,7
"B6 EDWARD COURT, EDWARD ST, TRALEE",,Kerry,59000.0,No,No,Second-Hand Dwelling house /Apartment,,15,4,2015,2015-04-15,84.22336603,22895.48281,-1,7
"BARRAN, BLACK LION, CO CAVAN",,Cavan,45000.0,Yes,No,Second-Hand Dwelling house /Apartment,,10,8,2017,2017-08-10,82.55732554,24442.61329,-1,1
"51 Gillabbey Street, Cork City",,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,,12,9,2013,2013-09-12,100.9859374,25943.65299,-1,3
"TEEBOY, CORLOUGH, BELTURBET",,Cavan,40000.0,No,No,Second-Hand Dwelling house /Apartment,,13,4,2021,2021-04-13,79.16602373,26311.79455,-1,1
"156 Barley Field, Wicklow Hills, Newtownmountkennedy",,Wicklow,259030.84,No,Yes,New Dwelling house /Apartment,,14,11,2019,2019-11-14,101.8452264,32398.90117,-1,25
"APT 2, 262 NORTH CIRCULAR ROAD, DUBLIN 7",,Dublin,110900.0,No,No,Second-Hand Dwelling house /Apartment,,9,10,2017,2017-10-09,120.8404921,35777.04822,-1,5
"17 ORLAGH COURT, SCHOLARSTOWN RD, TEMPLEOGUE DUBLIN 16",Dublin 16,Dublin,495000.0,No,No,Second-Hand Dwelling house /Apartment,,23,8,2018,2018-08-23,122.3417314,37406.12892,7,5
"58 BROADFIELD DRIVE, BROADFIELD MANOR, RATHCOOLE",,Dublin,245814.97,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,3,10,2013,2013-10-03,120.0591077,30843.61949,-1,5
"6 DRUMMOND PLACE, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,,23,2,2016,2016-02-23,121.9729259,34144.23583,17,5
"RIVENDELL, DODDER VALE, DUBLIN 14",Dublin 14,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,,4,2,2015,2015-02-04,121.3860474,32997.87569,5,5
"RATHCORBICAN, RHODE, COUNTY OFFALY",,Offaly,80000.0,No,No,Second-Hand Dwelling house /Apartment,,12,4,2017,2017-04-12,76.51711325,22654.29745,-1,18
"5 THE CLOSET APTS, ROSEMARY ST, ROSCREA",,Tipperary,7500.0,No,No,Second-Hand Dwelling house /Apartment,,1,6,2017,2017-06-01,90.26349033,26724.16498,-1,21
"24 WOODFORD CRESCENT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,214000.0,No,No,Second-Hand Dwelling house /Apartment,,2,12,2016,2016-12-02,121.9729259,34144.23583,12,5
"20 Crofton Hall, Diswellstown, Castleknock",Dublin 15,Dublin,321585.0,No,Yes,New Dwelling house /Apartment,,20,9,2019,2019-09-20,122.2901374,38902.81574,6,5
"11 CUIRT EANNA, LONGWALK, GALWAY",,Galway,210000.0,No,No,Second-Hand Dwelling house /Apartment,,19,6,2015,2015-06-19,90.412496,24577.95081,-1,6
"51 CASTLEWAY, CHANCERY LANE, DUBLIN 8",Dublin 8,Dublin,455000.0,No,No,Second-Hand Dwelling house /Apartment,,13,11,2018,2018-11-13,122.3417314,37406.12892,20,5
"40 SWIFT HALL, DEAN ST, DUBLIN 8",Dublin 8,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,20,5,2015,2015-05-20,121.3860474,32997.87569,20,5
"9 HARCOURT TERRACE, DUBLIN 2, DUBLIN",Dublin 2,Dublin,2500000.0,No,No,Second-Hand Dwelling house /Apartment,,13,6,2014,2014-06-13,120.6112462,31589.80748,10,5
"4 Landen Park, Oldtown Demesne, Naas",,Kildare,365639.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,1,8,2017,2017-08-01,114.4367515,33881.10315,-1,8
"13 COLLEGE DR, TERENURE, DUBLIN",,Dublin,615000.0,No,No,Second-Hand Dwelling house /Apartment,,13,4,2017,2017-04-13,120.8404921,35777.04822,-1,5
"6 Sea Vista, Curracloe",,Wexford,107500.0,No,No,Second-Hand Dwelling house /Apartment,,25,10,2013,2013-10-25,87.22672669,22408.86193,-1,24
"CLOGHERANE, LAURAGH, KILLARNEY",,Kerry,170000.0,No,No,Second-Hand Dwelling house /Apartment,,14,3,2018,2018-03-14,83.74417175,25604.87945,-1,7
"29 Millbrook, Portlaoise",,Laois,72500.0,No,No,Second-Hand Dwelling house /Apartment,,7,12,2011,2011-12-07,88.65439172,22152.35565,-1,10
"4 Stocking Wood Manor, Stocking Avenue, Rathfarnham",,Dublin,212000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,14,12,2012,2012-12-14,119.0093179,30840.87562,-1,5
"35 BELLVIEW RISE, FRANKFIELD, CORK",,Cork,300000.0,No,No,Second-Hand Dwelling house /Apartment,,26,1,2018,2018-01-26,101.6747702,31087.1811,-1,3
"144 ASHCROFT, RAHENY, DUBLIN 5",Dublin 5,Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,,1,8,2017,2017-08-01,120.8404921,35777.04822,16,5
"MOUNTCOLLINS CROSS, MOUNTCOLLINS, ABBEYFEALE",,Limerick,46000.0,No,No,Second-Hand Dwelling house /Apartment,,27,3,2017,2017-03-27,108.4820304,32118.09855,-1,12
"152 BRANSWOOD, KILKENNY ROAD, ATHY",,Kildare,72000.0,No,No,Second-Hand Dwelling house /Apartment,,20,8,2013,2013-08-20,101.704581,26128.27512,-1,8
"INISHMORE, BUTLERS BRIDGE, CAVAN",,Cavan,210000.0,No,No,Second-Hand Dwelling house /Apartment,,5,5,2016,2016-05-05,83.23621427,23300.5555,-1,1
"15 AVE MARIA RD, MARYLAND, CORK ST DUBLIN 8",Dublin 8,Dublin,193000.0,No,No,Second-Hand Dwelling house /Apartment,,4,5,2016,2016-05-04,121.9729259,34144.23583,20,5
"15 ARDMORE MANOR, MUFF, DONEGAL",,Donegal,108500.0,No,No,Second-Hand Dwelling house /Apartment,,29,11,2016,2016-11-29,69.47650061,19448.75885,-1,4
"53 WOODFIELD GROVE, NEWCASTLE WEST, CO LIMERICK",,Limerick,140000.0,No,No,Second-Hand Dwelling house /Apartment,,27,2,2015,2015-02-27,104.4601497,28396.69884,-1,12
"20 CURRAGH BIRIN, CASTLETROY, CO LIMERICK",,Limerick,131000.0,No,No,Second-Hand Dwelling house /Apartment,,9,5,2016,2016-05-09,108.8402222,30467.95989,-1,12
"84 DUNSINK DR, FINGLAS WEST DUBLIN 11, DUBLIN",Dublin 11,Dublin,201000.0,No,No,Second-Hand Dwelling house /Apartment,,20,2,2019,2019-02-20,122.2901374,38902.81574,2,5
"10 DURABHAN, ROSCAM, GALWAY",,Galway,143000.0,No,No,Second-Hand Dwelling house /Apartment,,21,10,2014,2014-10-21,91.09733125,23859.69176,-1,6
"KNOCKANANIG, FERMOY, CORK",,Cork,230000.0,No,No,Second-Hand Dwelling house /Apartment,,20,12,2019,2019-12-20,102.3223668,32550.68859,-1,3
"21 Kilheale Meadows, Kilheale Manor, Kill",,Kildare,259911.89,No,Yes,New Dwelling house /Apartment,,17,12,2018,2018-12-17,113.8570586,34811.93017,-1,8
"The Tower, Weavers Point, Crosshaven",,Cork,420000.0,No,No,Second-Hand Dwelling house /Apartment,,3,5,2013,2013-05-03,100.9859374,25943.65299,-1,3
"APT 46, 55 MOUNTJOY SQ WEST, DUBLIN",Dublin 1,Dublin,284000.0,No,No,Second-Hand Dwelling house /Apartment,,16,12,2019,2019-12-16,122.2901374,38902.81574,0,5
"3 PARKVIEW, ROBSWALL, MALAHIDE",,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,,25,10,2016,2016-10-25,121.9729259,34144.23583,-1,5
"192 BRIARWOOD LAWN, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,256500.0,No,No,Second-Hand Dwelling house /Apartment,,21,11,2019,2019-11-21,122.2901374,38902.81574,6,5
"Apt 69 Tolka Vale, Finglas Road",Dublin 11,Dublin,132819.0,No,No,Second-Hand Dwelling house /Apartment,,22,12,2014,2014-12-22,120.6112462,31589.80748,2,5
"18 LIAM MELLOWS TERRACE, BOHERMORE, GALWAY",,Galway,145000.0,No,No,Second-Hand Dwelling house /Apartment,,11,7,2014,2014-07-11,91.09733125,23859.69176,-1,6
"48 WOODVIEW GROVE, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,,19,2,2020,2020-02-19,123.1012168,40191.10945,6,5
"EAST GREEN, DUNMANWAY, CO CORK",,Cork,97000.0,No,No,Second-Hand Dwelling house /Apartment,,8,3,2017,2017-03-08,98.94301186,29293.89683,-1,3
"258 DEER COURT, CAREW PARK, LIMERICK",,Limerick,37000.0,No,No,Second-Hand Dwelling house /Apartment,,23,12,2015,2015-12-23,104.4601497,28396.69884,-1,12
"OATLANDS CROSS, BELGOOLY, CORK",,Cork,265000.0,No,No,Second-Hand Dwelling house /Apartment,,31,3,2020,2020-03-31,102.4934839,33427.07414,-1,3
"PROSPEROUS, NAAS, CO KILDARE",,Kildare,262500.0,No,No,Second-Hand Dwelling house /Apartment,,6,12,2018,2018-12-06,113.8570586,34811.93017,-1,8
"8 COLPE CRESCENT, DEEPFORDE, DROGHEDA",,Meath,355000.0,No,No,Second-Hand Dwelling house /Apartment,,11,12,2018,2018-12-11,103.6349247,31686.50065,-1,16
"APT 405 STEPHENS HALL, EARLSFORT CENTRE, LR LEESON ST",,Dublin,128000.0,No,No,Second-Hand Dwelling house /Apartment,,19,5,2014,2014-05-19,120.6112462,31589.80748,-1,5
"ST ANNES, LARKHILL, BELTRA",,Sligo,162500.0,No,No,Second-Hand Dwelling house /Apartment,,26,2,2019,2019-02-26,86.86130781,27632.23202,-1,20
"70 SYCAMORES, FRESHFORD RD, KILKENNY",,Kilkenny,270000.0,No,No,Second-Hand Dwelling house /Apartment,,1,8,2019,2019-08-01,87.53158408,27845.45964,-1,9
"60 Whitethorn Road, Clonskeagh, Ddublin 14",,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,,21,11,2011,2011-11-21,117.6102093,29387.63815,-1,5
"Coore East, Mullagh, County Clare",,Clare,100000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2,1,2015,2015-01-02,87.13651372,23687.3999,-1,2
"50 BRUHENNY, CHURCHTOWN, MALLOW",,Cork,85000.0,No,No,Second-Hand Dwelling house /Apartment,,16,12,2016,2016-12-16,98.91884037,27690.63863,-1,3
"Number 29 The Old Mill Race, Monasterevin",,Kildare,110714.0,No,Yes,New Dwelling house /Apartment,,31,10,2019,2019-10-31,107.1593191,34089.41499,-1,8
"227 MALAHIDE MARINA, MALAHIDE, DUBLIN",,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,,6,5,2015,2015-05-06,121.3860474,32997.87569,-1,5
"7 Beechgrove, Herons Woods, Carrigaline",,Cork,205000.0,No,No,Second-Hand Dwelling house /Apartment,,17,12,2014,2014-12-17,99.86583566,26156.28826,-1,3
"22 BEECH RD, MUSKERRY ESTATE, BALLINCOLLIG",,Cork,340000.0,No,No,Second-Hand Dwelling house /Apartment,,14,10,2021,2021-10-14,102.6648871,34327.05524,-1,3
"KNOCKNACURRA, KISKEAM, MALLOW",,Cork,110000.0,No,No,Second-Hand Dwelling house /Apartment,,25,6,2021,2021-06-25,102.6648871,34327.05524,-1,3
"31 COLLEGE MANOR, DUNDALK, CO LOUTH",,Louth,172000.0,No,No,Second-Hand Dwelling house /Apartment,,30,11,2020,2020-11-30,87.92986994,28625.88609,-1,14
"24 PRESTON MILL, DROGHEDA, LOUTH",,Meath,85000.0,No,No,Second-Hand Dwelling house /Apartment,,30,1,2019,2019-01-30,100.5939859,32000.85779,-1,16
"FINABANS, BARNESMORE, CO DONEGAL",,Donegal,285000.0,No,No,Second-Hand Dwelling house /Apartment,,16,12,2019,2019-12-16,72.41234003,23035.7409,-1,4
"MAYNE RD, LYNNS ANNAGASSAN, LOUTH",,Louth,360000.0,No,No,Second-Hand Dwelling house /Apartment,,5,1,2018,2018-01-05,90.09730878,27547.3586,-1,14
"49 SPENCER MANOR, CASTLEBAR, MAYO",,Mayo,144000.0,No,No,Second-Hand Dwelling house /Apartment,,13,4,2018,2018-04-13,79.23998574,24227.71925,-1,15
"STICKILLEN, ARDEE, LOUTH",,Louth,180000.0,No,No,Second-Hand Dwelling house /Apartment,,12,9,2019,2019-09-12,88.50637394,28155.55881,-1,14
"141 Drakes Point, Crosshaven",,Cork,308369.0,No,Yes,New Dwelling house /Apartment,,11,12,2020,2020-12-11,102.4934839,33427.07414,-1,3
"KNOCKDOE, CLAREGALWAY, GALWAY",,Galway,300000.0,No,No,Second-Hand Dwelling house /Apartment,,11,12,2015,2015-12-11,90.412496,24577.95081,-1,6
"53 Belville Court, Johnstown Road, Cabinteely",Dublin 18,Dublin,187643.17,No,No,Second-Hand Dwelling house /Apartment,,7,11,2014,2014-11-07,120.6112462,31589.80748,9,5
"MILITARY RD, CRINKLE, BIRR",,Offaly,30000.0,No,No,Second-Hand Dwelling house /Apartment,,18,6,2019,2019-06-18,71.51053362,22748.85915,-1,18
"167 GLENWOOD, DUBLIN RD, DUNDALK",,Louth,157000.0,No,No,Second-Hand Dwelling house /Apartment,,16,8,2017,2017-08-16,90.98398142,26937.47961,-1,14
"28 The Glade, Old Grange Wood, Monasterevin",,Kildare,216000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,24,7,2018,2018-07-24,113.8570586,34811.93017,-1,8
"Apt. No. 4  Market Court, Carlingford",,Louth,132158.58,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,16,4,2014,2014-04-16,88.7353646,23241.05897,-1,14
"336 CAPTAINS RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,,23,4,2015,2015-04-23,121.3860474,32997.87569,3,5
"49 MOUNT DRUMMOND AVE, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,17,6,2021,2021-06-17,123.9176757,41522.06589,17,5
"BLOCK 7 APT 22, RIVERWALK, INNER RING RD",,Waterford,68000.0,No,No,Second-Hand Dwelling house /Apartment,,14,12,2017,2017-12-14,88.63183845,26241.08446,-1,22
"PAKENHAM LODGE, PAKENHAM RD, MONKSTOWN",,Dublin,1395000.0,No,No,Second-Hand Dwelling house /Apartment,,23,1,2020,2020-01-23,123.1012168,40191.10945,-1,5
"ST ANNS, 23 BROWNINGSTOWN PARK EAST, DOUGLAS RD",,Cork,380000.0,No,No,Second-Hand Dwelling house /Apartment,,1,11,2017,2017-11-01,98.94301186,29293.89683,-1,3
"MANGERTON, WELL RD, DOUGLAS",,Cork,382000.0,No,No,Second-Hand Dwelling house /Apartment,,2,10,2018,2018-10-02,101.6747702,31087.1811,-1,3
"56 Achill Square, Waterville, Blanchardstown",,Dublin,220264.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,26,11,2010,2010-11-26,114.6838254,29224.81553,-1,5
"CROHAN, NEWCASTLE, CLONMEL",,Tipperary,24000.0,No,No,Second-Hand Dwelling house /Apartment,,10,3,2020,2020-03-10,82.46228901,26823.89705,-1,21
"4 MILLWOOD, CORK RD, CARRIGALINE",,Cork,210000.0,No,No,Second-Hand Dwelling house /Apartment,,22,10,2019,2019-10-22,102.3223668,32550.68859,-1,3
"DROMIN CARRIGATOHER, NENAGH, CARRIGATOHER",,Tipperary,283000.0,No,No,Second-Hand Dwelling house /Apartment,,2,9,2019,2019-09-02,83.31231368,26503.22958,-1,21
"APT 24, LAKESIDE WALK, NORTH RD",,Monaghan,63216.0,No,No,Second-Hand Dwelling house /Apartment,,10,10,2017,2017-10-10,81.09450753,24009.51914,-1,17
"BELGROVE, COBH, CO CORK",,Cork,210000.0,No,No,Second-Hand Dwelling house /Apartment,,19,5,2021,2021-05-19,102.6648871,34327.05524,-1,3
"Glenquin, Strand",,Limerick,30000.0,No,No,Second-Hand Dwelling house /Apartment,,8,12,2015,2015-12-08,104.4601497,28396.69884,-1,12
"23  Burrow Court, Portmarnock",,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,,21,12,2011,2011-12-21,117.6102093,29387.63815,-1,5
"77 THE CASINO, MALAHIDE, DUBLIN",,Dublin,353422.9,No,No,Second-Hand Dwelling house /Apartment,,30,4,2020,2020-04-30,123.1012168,40191.10945,-1,5
"LOWER DERRYMORE, ROSCREA, DERRYMORE",,Tipperary,90000.0,No,No,Second-Hand Dwelling house /Apartment,,14,4,2017,2017-04-14,90.26349033,26724.16498,-1,21
"No.12  Kings Park, Muckross Road, Killarney",,Kerry,215000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,9,12,2014,2014-12-09,84.84641486,22222.4875,-1,7
"TAY RD, BALLYLEARY, COBH",,Cork,295000.0,No,No,Second-Hand Dwelling house /Apartment,,8,11,2016,2016-11-08,98.91884037,27690.63863,-1,3
"74 THE TRAMYARD, SPA RD, INCHICORE DUBLIN 8",Dublin 8,Dublin,247000.0,No,No,Second-Hand Dwelling house /Apartment,,7,7,2017,2017-07-07,120.8404921,35777.04822,20,5
"COOLTEIGE, BREE, ENNISCORTHY",,Wexford,132000.0,No,No,Second-Hand Dwelling house /Apartment,,15,7,2015,2015-07-15,90.34716947,24560.19229,-1,24
"9 Castleknock Rise, Castleknock",Dublin 15,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,,4,7,2012,2012-07-04,119.0093179,30840.87562,6,5
"1 ARUNDEL, MONKSTOWN VALLEY, MONKSTOWN",,Dublin,870000.0,No,No,Second-Hand Dwelling house /Apartment,,6,4,2021,2021-04-06,123.9176757,41522.06589,-1,5
"Ballindrimley, Castlerea",,Roscommon,87500.0,No,No,Second-Hand Dwelling house /Apartment,,5,3,2015,2015-03-05,79.32921101,21565.04391,-1,19
"APT 1, 13 GERALD GRIFFIN STREET, BLACKPOOL",,Cork,65000.0,No,No,Second-Hand Dwelling house /Apartment,,5,8,2014,2014-08-05,99.86583566,26156.28826,-1,3
"1A, 16 AUNGIER ST, DUBLIN 2",Dublin 2,Dublin,192500.0,No,No,Second-Hand Dwelling house /Apartment,,17,9,2021,2021-09-17,123.9176757,41522.06589,10,5
"25 GRAFTON HALL, AUNGIER ST, DUBLIN 2",Dublin 2,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,,6,10,2017,2017-10-06,120.8404921,35777.04822,10,5
"51 MONKSFIELD PARK, BEALNAMULLA, ATHLONE",,Roscommon,110000.0,No,No,Second-Hand Dwelling house /Apartment,,27,2,2015,2015-02-27,79.32921101,21565.04391,-1,19
"9 WALKER ROW, PARKSIDE, BALGRIFFIN",Dublin 13,Dublin,378855.0,No,Yes,New Dwelling house /Apartment,,19,7,2021,2021-07-19,123.9176757,41522.06589,4,5
"60 HAZELGROVE, OLD BLESSINGTON RD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,9,2,2017,2017-02-09,120.8404921,35777.04822,13,5
"KENDALE, 9 LINDEN GROVE, GROVE AVE",,Dublin,680000.0,No,No,Second-Hand Dwelling house /Apartment,,16,3,2016,2016-03-16,121.9729259,34144.23583,-1,5
"22 Churchfields Way, Churchfields, Ashbourne",,Meath,299559.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,25,6,2018,2018-06-25,103.6349247,31686.50065,-1,16
"7 CALEDONIAN PLACE, LIMERICK CITY, LIMERICK",,Limerick,70000.0,No,No,Second-Hand Dwelling house /Apartment,,13,3,2019,2019-03-13,109.2395096,34751.16309,-1,12
"98 SAUNDERS LANE, RATHNEW, WICKLOW",,Wicklow,335000.0,No,No,Second-Hand Dwelling house /Apartment,,31,8,2020,2020-08-31,102.4319249,33436.55561,-1,25
"2 CLAIRVILLE LODGE, MALAHIDE ROAD",,Dublin,1057268.72,No,Yes,New Dwelling house /Apartment,,11,7,2019,2019-07-11,122.2901374,38902.81574,-1,5
"CLONLARA HOUSE, LEINSTER STREET, RATHANGAN",,Kildare,200000.0,No,No,Second-Hand Dwelling house /Apartment,,14,8,2020,2020-08-14,107.4330958,35044.78533,-1,8
"31 ARMADA COTTAGES, BUNDORAN, DONEGAL",,Donegal,42000.0,No,No,Second-Hand Dwelling house /Apartment,,8,9,2014,2014-09-08,72.1836347,18905.92458,-1,4
"17 THE FORGE, FOLEY ST, DUBLIN",Dublin 1,Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,,3,5,2018,2018-05-03,122.3417314,37406.12892,0,5
"29 ARDCAHON WAY, COOLKELLURE, LEHANAGHMORE  CORK",,Cork,315000.0,No,No,Second-Hand Dwelling house /Apartment,,17,4,2019,2019-04-17,102.3223668,32550.68859,-1,3
"3 Cresent Place, Fairview",,Dublin,96000.0,No,No,Second-Hand Dwelling house /Apartment,,5,12,2011,2011-12-05,117.6102093,29387.63815,-1,5
"167 Stepaside Park, Stepaside, Dublin 18",,Dublin,748899.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,13,7,2018,2018-07-13,122.3417314,37406.12892,-1,5
"513 River Forest, Leixlip",,Kildare,170000.0,No,No,Second-Hand Dwelling house /Apartment,,24,12,2010,2010-12-24,104.4897558,26627.06646,-1,8
"Ballinglanna, Causeway",,Kerry,41250.0,Yes,No,Second-Hand Dwelling house /Apartment,,23,10,2012,2012-10-23,85.76827362,22226.56768,-1,7
"4 The Lawn, Hansfield Wood, Hansfield",Dublin 15,Dublin,224669.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,20,12,2016,2016-12-20,121.9729259,34144.23583,6,5
"12 Castlebrook Drive, Castlebrook Manor, Castetroy",,Limerick,334801.76,No,Yes,New Dwelling house /Apartment,,19,6,2019,2019-06-19,109.2395096,34751.16309,-1,12
"16 GOLDEN MEADOWS, CLOGHEEN, CLONAKILTY",,Cork,75000.0,No,No,Second-Hand Dwelling house /Apartment,,24,3,2017,2017-03-24,98.94301186,29293.89683,-1,3
"17 TAMARISK AVENUE, KILNAMANAGH, TALLAGHT",,Dublin,404000.0,No,No,Second-Hand Dwelling house /Apartment,,1,12,2021,2021-12-01,123.9176757,41522.06589,-1,5
"2 Rathborne Mews, Rathborne, Ashtown",Dublin 15,Dublin,414096.91,No,Yes,New Dwelling house /Apartment,,12,11,2019,2019-11-12,122.2901374,38902.81574,6,5
"17 MARKET SQUARE, GREEN STREET, OFF CHAPEL STREET",,Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,,9,1,2015,2015-01-09,121.3860474,32997.87569,-1,5
"RIVERSTOWN, KILLUCAN, WESTMEATH",,Westmeath,136000.0,No,No,Second-Hand Dwelling house /Apartment,,27,5,2016,2016-05-27,85.71374307,23994.09734,-1,23
"44 ALLENDALE CLOSE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,,19,10,2017,2017-10-19,120.8404921,35777.04822,6,5
"14 DOONBEIRNE DR, BALLINGARRY, LIMERICK",,Limerick,166000.0,No,No,Second-Hand Dwelling house /Apartment,,21,9,2016,2016-09-21,108.8402222,30467.95989,-1,12
"28 ST ANDREWS PARK, SWORDS, DUBLIN",,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,,25,3,2015,2015-03-25,121.3860474,32997.87569,-1,5
"16 CRAIGFORD AVE, ARTANE, DUBLIN 5",Dublin 5,Dublin,355000.0,No,No,Second-Hand Dwelling house /Apartment,,6,12,2018,2018-12-06,122.3417314,37406.12892,16,5
"Apt 12 Eustace Court, Cualanor, Upper Glenageary Road",,Dublin,612335.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,23,10,2018,2018-10-23,122.3417314,37406.12892,-1,5
"142 RICHMOND PARK, HERBERT RD BRAY, WICKLOW",,Wicklow,395000.0,No,No,Second-Hand Dwelling house /Apartment,,27,10,2017,2017-10-27,105.057589,31104.22975,-1,25
"22 CAR NA REE, OLD SINGLAND RD, LIMERICK",,Limerick,267000.0,No,No,Second-Hand Dwelling house /Apartment,,24,9,2021,2021-09-24,111.3360294,37352.90892,-1,12
"32 STATION COURT, THE AVENUE, GOREY",,Wexford,145000.0,No,No,Second-Hand Dwelling house /Apartment,,16,10,2017,2017-10-16,82.15337253,24323.01558,-1,24
"56 Gairdini Lein, Raheny",,Dublin,181000.0,No,No,Second-Hand Dwelling house /Apartment,,16,9,2011,2011-09-16,117.6102093,29387.63815,-1,5
"APT 2 MUCKROSS HOUSE, RUSHBROOKE MANOR, COBH",,Cork,41666.66,No,No,Second-Hand Dwelling house /Apartment,,29,12,2014,2014-12-29,99.86583566,26156.28826,-1,3
